Martin Scorsese,Secretos Oscuros 60,Documental,2023,111
Quentin Tarantino,Guerra de Mundos 93,Acción,2015,108
Martin Scorsese,Horizonte Final 56,Comedia,2010,112
David Fincher,Más Allá del Tiempo 5,Comedia,1967,140
Quentin Tarantino,Secretos Oscuros 56,Drama,2006,160
Stanley Kubrick,Secretos Oscuros 57,Comedia,1953,158
James Cameron,Sueños de Libertad 39,Documental,1954,99
Stanley Kubrick,Sueños de Libertad 2,Romance,1966,112
David Fincher,Misión Imposible 83,Fantasía,1990,139
Ridley Scott,Secretos Oscuros 29,Romance,1988,162
Steven Spielberg,El Misterio 66,Drama,1959,139
James Cameron,Guerra de Mundos 85,Terror,1964,139
Quentin Tarantino,Misión Imposible 60,Terror,1999,117
Quentin Tarantino,El Misterio 37,Drama,1969,97
Stanley Kubrick,Horizonte Final 86,Drama,1969,165
James Cameron,En la Sombra 94,Terror,1961,149
Alfred Hitchcock,En la Sombra 45,Acción,2023,86
Stanley Kubrick,Horizonte Final 99,Aventura,2011,98
Alfred Hitchcock,Guerra de Mundos 48,Comedia,2007,98
Martin Scorsese,El Misterio 70,Suspenso,1968,178
Tim Burton,Más Allá del Tiempo 51,Suspenso,1957,111
Tim Burton,Horizonte Final 58,Suspenso,1993,163
Christopher Nolan,Guerra de Mundos 87,Documental,1992,153
Ridley Scott,En la Sombra 52,Suspenso,1990,116
Alfred Hitchcock,La Aventura Perdida 7,Documental,2010,166
Tim Burton,Horizonte Final 52,Romance,1970,112
Alfred Hitchcock,El Regreso 58,Aventura,1990,98
Ridley Scott,Secretos Oscuros 16,Terror,1951,84
David Fincher,Horizonte Final 17,Suspenso,1956,117
Quentin Tarantino,En la Sombra 21,Acción,2000,100
Christopher Nolan,El Regreso 75,Romance,1964,156
Tim Burton,Más Allá del Tiempo 44,Aventura,2016,159
Quentin Tarantino,Más Allá del Tiempo 66,Documental,2004,97
Alfred Hitchcock,Secretos Oscuros 32,Terror,1994,139
Ridley Scott,Secretos Oscuros 53,Fantasía,2017,153
Christopher Nolan,Guerra de Mundos 83,Aventura,1977,109
James Cameron,Horizonte Final 6,Fantasía,2014,119
Steven Spielberg,El Misterio 35,Aventura,1976,154
Ridley Scott,El Misterio 30,Ciencia Ficción,1998,125
Christopher Nolan,Horizonte Final 42,Acción,1981,140
Tim Burton,En la Sombra 27,Ciencia Ficción,1966,108
Steven Spielberg,El Regreso 66,Fantasía,1957,89
Steven Spielberg,Secretos Oscuros 82,Acción,2006,101
Quentin Tarantino,Guerra de Mundos 29,Comedia,2000,92
David Fincher,Sueños de Libertad 61,Fantasía,1950,175
Martin Scorsese,Sueños de Libertad 34,Drama,1968,88
Ridley Scott,En la Sombra 13,Fantasía,2013,87
Stanley Kubrick,Guerra de Mundos 6,Drama,1960,143
Quentin Tarantino,El Misterio 56,Ciencia Ficción,1980,108
Stanley Kubrick,Secretos Oscuros 10,Fantasía,2004,136
Alfred Hitchcock,En la Sombra 100,Comedia,2016,146
Steven Spielberg,Sueños de Libertad 39,Comedia,1967,125
Tim Burton,Horizonte Final 15,Fantasía,2011,94
Alfred Hitchcock,Guerra de Mundos 98,Documental,1988,149
Christopher Nolan,La Aventura Perdida 34,Comedia,1973,169
Christopher Nolan,Secretos Oscuros 87,Suspenso,2006,82
Ridley Scott,El Misterio 90,Suspenso,2018,171
Alfred Hitchcock,El Misterio 5,Romance,2021,166
Steven Spielberg,El Regreso 82,Comedia,1992,129
Quentin Tarantino,Más Allá del Tiempo 34,Fantasía,2010,104
Steven Spielberg,Más Allá del Tiempo 65,Acción,1954,166
James Cameron,El Regreso 37,Suspenso,1988,98
Steven Spielberg,El Misterio 33,Aventura,1992,125
David Fincher,El Misterio 81,Aventura,2023,144
Quentin Tarantino,El Misterio 28,Comedia,2002,159
Martin Scorsese,La Aventura Perdida 95,Fantasía,1960,124
James Cameron,En la Sombra 30,Terror,2008,94
James Cameron,Más Allá del Tiempo 98,Aventura,1986,91
Tim Burton,Más Allá del Tiempo 16,Ciencia Ficción,1963,173
James Cameron,Horizonte Final 48,Romance,1955,140
Steven Spielberg,En la Sombra 90,Aventura,1993,87
James Cameron,El Regreso 24,Drama,2007,155
Tim Burton,Guerra de Mundos 47,Suspenso,2009,160
James Cameron,Misión Imposible 47,Terror,2019,173
Martin Scorsese,Secretos Oscuros 38,Drama,2012,83
Quentin Tarantino,El Regreso 82,Romance,2014,116
David Fincher,Horizonte Final 31,Acción,1957,176
James Cameron,Secretos Oscuros 78,Terror,1994,168
James Cameron,Sueños de Libertad 69,Aventura,1998,102
Stanley Kubrick,El Misterio 32,Terror,1987,169
Quentin Tarantino,Secretos Oscuros 53,Ciencia Ficción,1997,158
Martin Scorsese,Secretos Oscuros 87,Romance,2017,161
James Cameron,El Regreso 5,Documental,2007,122
Christopher Nolan,Guerra de Mundos 51,Documental,2020,157
Christopher Nolan,Misión Imposible 49,Acción,1990,163
Stanley Kubrick,Más Allá del Tiempo 46,Romance,1987,97
Steven Spielberg,Más Allá del Tiempo 26,Comedia,1964,96
David Fincher,Sueños de Libertad 1,Suspenso,2019,140
David Fincher,Secretos Oscuros 1,Romance,1966,105
Steven Spielberg,Secretos Oscuros 68,Acción,1952,163
Alfred Hitchcock,Sueños de Libertad 73,Aventura,1952,94
Martin Scorsese,La Aventura Perdida 19,Romance,2008,116
David Fincher,La Aventura Perdida 83,Documental,1969,167
Stanley Kubrick,Más Allá del Tiempo 13,Fantasía,1989,132
Steven Spielberg,La Aventura Perdida 81,Suspenso,1993,178
